"startTime","name","startX","startY","startDirection","endTime","endX","endY","endDirection","diffX","diffY","diffD","Radius1","Radius2","robotDist","leftMotorDist","rightMotorDist","leftMotorSpeed","rightMotorSpeed"
"2.26","test","1.0","2.619999997317791","180.0","2.28","1.0","2.6099999975413084","180.0","0.0","-0.009999999776482582","0.0","Infinity","Infinity","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.49999998882412866","0.49999998882412866"
"2.28","test","1.0","2.6099999975413084","180.0","2.3","1.0","2.599999997764826","180.0","0.0","-0.009999999776482582","0.0","Infinity","Infinity","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.49999998882412866","0.49999998882412866"
"2.3","test","1.0","2.599999997764826","180.0","2.32","1.0","2.5899999979883432","180.0","0.0","-0.009999999776482582","0.0","Infinity","Infinity","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.49999998882412866","0.49999998882412866"
"2.32","test","1.0","2.5899999979883432","180.0","2.34","1.0","2.5799999982118607","180.0","0.0","-0.009999999776482582","0.0","Infinity","Infinity","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.49999998882412866","0.49999998882412866"
"2.34","test","1.0","2.5799999982118607","180.0","2.36","1.0","2.569999998435378","180.0","0.0","-0.009999999776482582","0.0","Infinity","Infinity","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.49999998882412866","0.49999998882412866"
"2.36","test","1.0","2.569999998435378","180.0","2.38","1.0","2.5599999986588955","180.0","0.0","-0.009999999776482582","0.0","Infinity","Infinity","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.49999998882412866","0.49999998882412866"
"2.38","test","1.0","2.5599999986588955","180.0","2.4","1.0","2.549999998882413","180.0","0.0","-0.009999999776482582","0.0","Infinity","Infinity","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.49999998882412866","0.49999998882412866"
"2.4","test","1.0","2.549999998882413","180.0","2.42","1.0","2.5399999991059303","180.0","0.0","-0.009999999776482582","0.0","Infinity","Infinity","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.49999998882412866","0.49999998882412866"
"2.42","test","1.0","2.5399999991059303","180.0","2.44","1.0","2.5299999993294477","180.0","0.0","-0.009999999776482582","0.0","Infinity","Infinity","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.49999998882412866","0.49999998882412866"
"2.44","test","1.0","2.5299999993294477","180.0","2.46","1.0","2.519999999552965","180.0","0.0","-0.009999999776482582","0.0","Infinity","Infinity","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.49999998882412866","0.49999998882412866"
"2.46","test","1.0","2.519999999552965","180.0","2.48","1.0","2.5099999997764826","180.0","0.0","-0.009999999776482582","0.0","Infinity","Infinity","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.49999998882412866","0.49999998882412866"
"2.48","test","1.0","2.5099999997764826","180.0","2.5","1.0","2.5","180.0","0.0","-0.009999999776482582","0.0","Infinity","Infinity","0.009999999776482582","0.009999999776482582","0.009999999776482582","0.49999998882412866","0.49999998882412866"
"2.5","test","0.9999499496831961","2.4899950947743767","180.5732484076433","2.52","0.9997998037428526","2.4799911910461057","181.14649681528664","-1.5014594034346018E-4","-0.01000390372827109","0.573248407643348","1.1133158248169552","1.1090781708511088","-1.0","0.0015900323256577995","0.0015932170391848616","0.0795016162828899","0.07966085195924301"
"2.52","test","0.9997998037428526","2.4799911910461057","181.14649681528664","2.54","0.9995495772086734","2.469989290212289","181.71974522292993","-2.502265341791654E-4","-0.010001900833816801","0.5732484076432911","1.1085178320437457","1.1044327142834343","-1.0","0.0015887579071807432","0.0015919426207078049","0.07943789535903709","0.07959713103539018"
"2.54","test","0.9995495772086734","2.469989290212289","181.71974522292993","2.56","0.9991992951284931","2.4599903934695364","182.29299363057325","-3.502820801802864E-4","-0.00999889674275245","0.5732484076433195","1.1035752909169625","1.0996380236039807","-1.0","0.0015868404035581797","0.0015900251170852416","0.07934202017790891","0.07950125585426202"
"2.56","test","0.9991992951284931","2.4599903934695364","182.29299363057325","2.58","0.9987489925657699","2.4499955017137482","182.86624203821657","-4.503025627232704E-4","-0.00999489175578816","0.5732484076433195","1.0985288989849382","1.0947358245410606","-1.0","0.0015844562561679353","0.0015876409696949972","0.0792228128083967","0.07938204848474979"
"2.58","test","0.9987489925657699","2.4499955017137482","182.86624203821657","2.6","0.9981987145960756","2.440005615439922","183.43949044585986","-5.502779696943128E-4","-0.009989886273826354","0.5732484076432911","1.0932197057522766","1.0895635184842374","-1.0","0.0015811152549504936","0.0015842999684775553","0.07905576274752461","0.07921499842387769"
"2.6","test","0.9981987145960756","2.440005615439922","183.43949044585986","2.62","0.9975485163025836","2.4300217346420028","184.01273885350318","-6.501982934919992E-4","-0.00998388079791912","0.5732484076433195","1.0877833381335935","1.0842599195804332","-1.0","0.0015772981489005813","0.0015804828624276432","0.078864907445029","0.07902414312138209"
"2.62","test","0.9975485163025836","2.4300217346420028","184.01273885350318","2.64","0.996798462770555","2.420044858712785","184.5859872611465","-7.500535320286161E-4","-0.009976875929217588","0.5732484076433195","1.082160462057309","1.0787643124914472","-1.0","0.0015728351791994852","0.0015760198927265473","0.07864175895997419","0.0788009946363273"
"2.64","test","0.996798462770555","2.420044858712785","184.5859872611465","2.66","0.9959486290808237","2.41007598634387","185.1592356687898","-8.498336897312386E-4","-0.009968872368915083","0.5732484076432911","1.0763607812626994","1.073086594688585","-1.0","0.0015677780017315781","0.00157096271525864","0.07838890008657884","0.07854813576293193"
"2.66","test","0.9959486290808237","2.41007598634387","185.1592356687898","2.68","0.9949991003022806","2.400116115425699","185.73248407643314","-9.495287785431517E-4","-0.009959870918171188","0.573248407643348","1.0703563371920626","1.0671980990126222","-1.0","0.0015620528008595143","0.0015652375143865764","0.07810264004297565","0.07826187571932876"
"2.68","test","0.9949991003022806","2.400116115425699","185.73248407643314","2.7","0.9939499714833577","2.3901662429476604","186.30573248407643","-0.0010491288189228287","-0.009949872478038468","0.5732484076432911","1.0641655148144917","1.0611175429155117","-1.0","0.0015557286220846107","0.0015589133356116724","0.07778643110423047","0.07794566678058355"
"2.7","test","0.9939499714833577","2.3901662429476604","186.30573248407643","2.72","0.9928013476425149","2.3802273648982952","186.87898089171975","-0.0011486238408427996","-0.009938878049365218","0.5732484076433195","1.057773423882434","1.0548295628504651","-1.0","0.0015487637069821513","0.0015519484205092134","0.0774381853491075","0.0775974210254606"
"2.72","test","0.9928013476425149","2.3802273648982952","186.87898089171975","2.74","0.9915533437577263","2.3703004761655917","187.45222929936307","-0.0012480038847886288","-0.009926888732703532","0.5732484076433195","1.051191379324195","1.048345577004201","-1.0","0.0015411942724948458","0.0015443789860219077","0.07705971362474222","0.07721894930109531"
"2.74","test","0.9915533437577263","2.3703004761655917","187.45222929936307","2.76","0.9902060847549715","2.360386570437403","188.02547770700636","-0.001347259002754786","-0.00991390572818851","0.5732484076432911","1.044464680190383","1.041711774024738","-1.0","0.0015331591701718344","0.0015363438836988963","0.07665795850859336","0.07681719418494645"
"2.76","test","0.9902060847549715","2.360386570437403","188.02547770700636","2.7800000000000002","0.9887597054957303","2.3504866401019737","188.59872611464968","-0.0014463792592411817","-0.009899930335429463","0.5732484076433195","1.0374531298823992","1.0347843631424587","-1.0","0.001524204799386107","0.0015273895129131688","0.07621023996930358","0.07636947564565667"
"2.7800000000000002","test","0.9887597054957303","2.3504866401019737","188.59872611464968","2.8","0.987214350763483","2.3406016761486033","189.171974522293","-0.0015453547322473726","-0.009884963953370463","0.5732484076433195","1.0302985432608383","1.0277082759541576","-1.0","0.0015147655105953132","0.001517950224122375","0.07573827552976727","0.07589751120612037"
"2.8","test","0.987214350763483","2.3406016761486033","189.171974522293","2.82","0.9855701752492174","2.330732668068446","189.7452229299363","-0.0016441755142655445","-0.009869008080157116","0.5732484076432911","1.0229823584214357","1.0204642064769534","-1.0","0.0015047633231221953","0.0015079480366492573","0.0752381661561097","0.0753974018324628"
"2.82","test","0.9855701752492174","2.330732668068446","189.7452229299363","2.84","0.9838273435359444","2.3208806037554646","190.31847133757964","-0.001742831713273052","-0.009852064312981579","0.573248407643348","1.0154917686478757","1.0130386727973373","-1.0","0.0014941318889692857","0.0014973166024963478","0.07470659444846421","0.07486583012481732"
"2.84","test","0.9838273435359444","2.3208806037554646","190.31847133757964","2.86","0.9819860300822225","2.3110464694075383","190.89171974522293","-0.001841313453721849","-0.009834134347926238","0.5732484076432911","1.0078087283752446","1.0054127314042236","-1.0","0.0014827792598549174","0.0014859639733819793","0.0741389629927458","0.0742981986690989"
"2.86","test","0.9819860300822225","2.3110464694075383","190.89171974522293","2.88","0.9800464192046954","2.3012312494277474","191.46496815286625","-0.0019396108775271426","-0.009815219979790957","0.5732484076433195","1.0000616061432164","0.9977176447050072","-1.0","0.0014710931846720133","0.0014742778981990752","0.0735546592336006","0.0737138949099537"
"2.88","test","0.9800464192046954","2.3012312494277474","191.46496815286625","2.9","0.9780087050596407","2.2914359263258293","192.03821656050957","-0.0020377141450547143","-0.009795323101918108","0.5732484076433195","0.9921578219654514","0.9898579327232159","-1.0","0.0014587263651868615","0.0014619110787139236","0.072936318259343","0.07309555393569611"
"2.9","test","0.9780087050596407","2.2914359263258293","192.03821656050957","2.92","0.9758730916235354","2.2816614806198348","192.61146496815286","-0.0021356134361052437","-0.009774445705994506","0.5732484076432911","0.9840819454525261","0.9818170960857017","-1.0","0.0014455703500840526","0.0014487550636111146","0.07227851750420257","0.07243775318055566"
"2.92","test","0.9758730916235354","2.2816614806198348","192.61146496815286","2.94","0.9736397926726377","2.2719088907379703","193.18471337579618","-0.002233298950897744","-0.009752589881864449","0.5732484076433195","0.9760080796020247","0.9737735181525963","-1.0","0.001432174467797087","0.001435359181324149","0.07160872338985429","0.07176795906620739"
"2.94","test","0.9736397926726377","2.2719088907379703","193.18471337579618","2.96","0.9713090317615876","2.2621791329206635","193.7579617834395","-0.0023307609110501115","-0.009729757817306783","0.5732484076433195","0.9677694839598544","0.96555500740992","-1.0","0.0014178892275140617","0.0014210739410411236","0.07089446137570302","0.07105369705205612"
"2.96","test","0.9713090317615876","2.2621791329206635","193.7579617834395","2.98","0.9688810422010291","2.2524731811228373","194.3312101910828","-0.0024279895605584523","-0.009705951797826184","0.5732484076432911","0.9595221971215596","0.9573214332424885","-1.0","0.0014032029358873946","0.0014063876494144565","0.07016014679436967","0.07031938247072277"
"2.98","test","0.9688810422010291","2.2524731811228373","194.3312101910828","3.0","0.9663560670342556","2.2427920069164156","194.9044585987261","-0.0025249751667735243","-0.009681174206421783","0.5732484076433195","0.9512405867182329","0.949045646605556","-1.0","0.001387949483619167","0.0013911341971462288","0.06939747418095829","0.06955670985731138"
"3.0","test","0.9663560670342556","2.2427920069164156","194.9044585987261","3.02","0.9637343590128811","2.2331365793930695","195.47770700636943","-0.0026217080213745136","-0.009655427523346027","0.5732484076433195","0.9429485141676203","0.9407513946703201","-1.0","0.0013721337037362197","0.0013753184172632818","0.06860668518681093","0.06876592086316403"
"3.02","test","0.9637343590128811","2.2331365793930695","195.47770700636943","3.04","0.9610161805715395","2.2235078650672135","196.05095541401275","-0.00271817844134159","-0.009628714325855992","0.5732484076433195","0.9346492494935642","0.9324410440744161","-1.0","0.0013556675167101394","0.0013588522302372015","0.0677833758355069","0.06794261151186001"
"3.04","test","0.9610161805715395","2.2235078650672135","196.05095541401275","3.06","0.9582018038016155","2.2139068277792524","196.62420382165607","-0.0028143767699240207","-0.009601037287961134","0.5732484076433195","0.9264249221134033","0.9241985878789865","-1.0","0.0013387848786984278","0.0013419695922254897","0.06693924393492133","0.06709847961127442"
"3.06","test","0.9582018038016155","2.2139068277792524","196.62420382165607","3.08","0.9552915104240066","2.204334428599101","197.19745222929936","-0.0029102933776088413","-0.009572399180151514","0.5732484076432911","0.9182436914033967","0.9159898803551164","-1.0","0.0013212321584739207","0.0013244168720009826","0.06606160792369598","0.06622084360004907"
"3.08","test","0.9552915104240066","2.204334428599101","197.19745222929936","3.1","0.952285591760924","2.194791625729983","197.77070063694268","-0.0030059186630826407","-0.009542802869118017","0.5732484076433195","0.9102177674474825","0.9079303864370997","-1.0","0.001303394706282829","0.0013065794198098908","0.06516973531414139","0.06532897099049448"
"3.1","test","0.952285591760924","2.194791625729983","197.77070063694268","3.12","0.9491843487067304","2.1852793744125116","198.343949044586","-0.00310124305419357","-0.009512251317471243","0.5732484076433195","0.90224916971507","0.8999166083956399","-1.0","0.0012846541830040178","0.0012878388965310798","0.06423270915020084","0.06439194482655393"
"3.12","test","0.9491843487067304","2.1852793744125116","198.343949044586","3.14","0.9459880916978206","2.175798626829071","198.9171974522293","-0.0031962570089097975","-0.009480747583440419","0.5732484076432911","0.8945321900151635","0.8921500992062938","-1.0","0.0012658390291865828","0.0012690237427136447","0.06329195145932909","0.06345118713568218"
"3.14","test","0.9459880916978206","2.175798626829071","198.9171974522293","3.16","0.9426971406815463","2.166350332008502","199.4904458598726","-0.0032909510162743016","-0.009448294820569192","0.5732484076433195","0.8869427225621107","0.8844992541336183","-1.0","0.0012461099864771535","0.0012492947000042154","0.062305499323857615","0.062464735000210714"
"3.16","test","0.9426971406815463","2.166350332008502","199.4904458598726","3.18","0.9393118250841894","2.1569354357311012","200.06369426751593","-0.003385315597356886","-0.009414896277400775","0.5732484076433195","0.8796345767649159","0.8771240111452785","-1.0","0.0012261525286403796","0.0012293372421674415","0.061307626432018925","0.061466862108372024"
"3.18","test","0.9393118250841894","2.1569354357311012","200.06369426751593","3.2","0.9358324837779861","2.147554880433953","200.63694267515922","-0.0034793413062033096","-0.00938055529714843","0.5732484076432911","0.8725873212660215","0.8700011486235563","-1.0","0.0012056512413013453","0.0012088359548284072","0.06028256206506721","0.060441797741420306"
"3.2","test","0.9358324837779861","2.147554880433953","200.63694267515922","3.2199999999999998","0.9322594650472058","2.1382096051165846","201.21019108280257","-0.0035730187307803085","-0.009345275317368174","0.573248407643348","0.8658407766373488","0.8631707558938082","-1.0","0.0011846285436745714","0.0011878132572016335","0.05923142718372983","0.05939066286008294"
"3.2199999999999998","test","0.9322594650472058","2.1382096051165846","201.21019108280257","3.24","0.9285931265532874","2.1289005452469776","201.78343949044586","-0.0036663384939183974","-0.009309059869607061","0.5732484076432911","0.8594362385063433","0.8566746139709058","-1.0","0.0011631250548862404","0.001166309768413302","0.058156252744310674","0.05831548842066376"
"3.24","test","0.9285931265532874","2.1289005452469776","201.78343949044586","3.26","0.9248338352990367","2.1196286326679226","202.35668789808918","-0.003759291254250674","-0.00927191257905502","0.5732484076433195","0.8534101596694367","0.850549407400517","-1.0","0.0011411480043689124","0.0011443327178959743","0.05705740021844684","0.05721663589479994"
"3.26","test","0.9248338352990367","2.1196286326679226","202.35668789808918","3.2800000000000002","0.920981967591891","2.1103947955037445","202.9299363057325","-0.0038518677071457397","-0.009233837164178027","0.5732484076433195","0.8477989395519504","0.8448318211851787","-1.0","0.0011187048930383552","0.001121889606565417","0.05593524465191647","0.05609448032826956"
"3.2800000000000002","test","0.920981967591891","2.1103947955037445","202.9299363057325","3.3","0.9170379090062477","2.1011999580673932","203.5031847133758","-0.003944058585643284","-0.0091948374363513","0.5732484076432911","0.8426408451085121","0.8395608703498881","-1.0","0.0010958474699433974","0.001099032183470459","0.05479237349717104","0.054951609173524124"
"3.3","test","0.9170379090062477","2.1011999580673932","203.5031847133758","3.32","0.9130020543448703","2.092045040767922","204.0764331210191","-0.004035854661377458","-0.009154917299471155","0.5732484076433195","0.8379674732280116","0.8347681605796222","-1.0","0.0010725414047897284","0.0010757261183167905","0.053627070239486374","0.05378630591583948"
"3.32","test","0.9130020543448703","2.092045040767922","204.0764331210191","3.34","0.9088748075993676","2.082930960018353","204.64968152866243","-0.0041272467455026884","-0.009114080749569098","0.5732484076433195","0.8338136204874242","0.8304893475695395","-1.0","0.0010488388650279575","0.0010520235785550195","0.05244194325139783","0.05260117892775092"
"3.34","test","0.9088748075993676","2.082930960018353","204.64968152866243","3.36","0.9046565819097543","2.0738586281439457","205.22292993630572","-0.004218225689613275","-0.009072331874407258","0.5732484076432911","0.8302099133686238","0.8267551742405349","-1.0","0.0010247055457327419","0.0010278902592598038","0.05123527728663705","0.05139451296299014"
"3.36","test","0.9046565819097543","2.0738586281439457","205.22292993630572","3.38","0.9003477995230939","2.0648289532908666","205.79617834394904","-0.004308782386660437","-0.00902967485307915","0.5732484076433195","0.8271898173337631","0.8235988437408328","-1.0","0.0010000592415757208","0.001003243955102783","0.050002962078786","0.0501621977551391"
"3.38","test","0.9003477995230939","2.0648289532908666","205.79617834394904","3.4","0.8959488917512338","2.055842839335291","206.36942675159236","-0.004398907771860028","-0.008986113955575359","0.5732484076433195","0.8247773866014068","0.8210470853948975","-1.0","9.751357473351013E-4","9.783204608621633E-4","0.04875678736675502","0.048916023043108124"
"3.4","test","0.8959488917512338","2.055842839335291","206.36942675159236","3.42","0.891460298927629","2.04690118579292","206.94267515923568","-0.004488592823604809","-0.00894165354237142","0.5732484076433195","0.823005741298399","0.8191316810291579","-1.0","9.497234020808014E-4","9.529081156078634E-4","0.04748617010404003","0.04764540578039313"
"3.42","test","0.891460298927629","2.04690118579292","206.94267515923568","3.44","0.8868824703632657","2.0380048877289383","207.515923566879","-0.004577828564363284","-0.008896298063981511","0.5732484076433195","0.8218854245388353","0.817865788690426","-1.0","9.2404706377824E-4","9.27231777305302E-4","0.04620235318891196","0.046361588865265056"
"3.44","test","0.8868824703632657","2.0380048877289383","207.515923566879","3.46","0.8822158643016829","2.0291548356684177","208.0891719745223","-0.0046666060615828675","-0.008850052060520586","0.5732484076432911","0.821447210659704","0.8172794155222813","-1.0","8.979492019449927E-4","9.011339154720546E-4","0.0448974600972496","0.04505669577360269"
"3.46","test","0.8822158643016829","2.0291548356684177","208.0891719745223","3.48","0.8774609478731046","2.0203519155071783","208.6624203821656","-0.004754916428578282","-0.008802920161239403","0.5732484076433195","0.8217109703749129","0.8173931868709732","-1.0","8.714396548706946E-4","8.746243683977565E-4","0.04357198274353469","0.043731218419887787"
"3.48","test","0.8774609478731046","2.0203519155071783","208.6624203821656","3.5","0.8726181970476781","2.011597008423106","209.23566878980893","-0.004842750825426512","-0.00875490708407245","0.5732484076433195","0.8226809503235308","0.8182128116308254","-1.0","8.446115623167771E-4","8.47796275843839E-4","0.042230578115838815","0.042389813792191915"
"3.5","test","0.8726181970476781","2.011597008423106","209.23566878980893","3.52","0.8676880965878293","2.002890990787946","209.80891719745222","-0.004930100459848763","-0.008706017635159657","0.5732484076432911","0.8243649289955624","0.8197467928683517","-1.0","8.17474684132283E-4","8.20659397659345E-4","0.04087373420661412","0.04103296988296721"
"3.52","test","0.8676880965878293","2.002890990787946","209.80891719745222","3.54","0.8626711399997378","1.9942347340795803","210.38216560509554","-0.005016956588091537","-0.008656256708365895","0.5732484076433195","0.8267744802932379","0.8220070874749826","-1.0","7.899982947713768E-4","7.931830082984388E-4","0.0394999147385688","0.039659150414921907"
"3.54","test","0.8626711399997378","1.9942347340795803","210.38216560509554","3.56","0.8575678294839373","1.9856291047947905","210.95541401273886","-0.0051033105158004854","-0.008605629284789806","0.5732484076433195","0.8299175909029199","0.8250021824967593","-1.0","7.621663162242829E-4","7.653510297513449E-4","0.03810831581121411","0.03826755148756721"
"3.56","test","0.8575678294839373","1.9856291047947905","210.95541401273886","3.58","0.8523786758850436","1.97707496436252","211.52866242038215","-0.005189153598893714","-0.00855414043227043","0.5732484076432911","0.8337735875217737","0.8287128084338314","-1.0","7.340836444419908E-4","7.372683579690526E-4","0.03670418222209951","0.0368634178984526"
"3.58","test","0.8523786758850436","1.97707496436252","211.52866242038215","3.6","0.8471041986406198","1.9685731690576458","212.1019108280255","-0.005274477244423759","-0.008501795304874271","0.573248407643348","0.838364445985497","0.8331605855797448","-1.0","7.056325212487699E-4","7.088172347758321E-4","0.03528162606243847","0.035440861738791574"
"3.6","test","0.8471041986406198","1.9685731690576458","212.1019108280255","3.62","0.8417449257291804","1.9601245699152658","212.6751592356688","-0.00535927291143945","-0.008448599142379942","0.5732484076432911","0.8436340834019599","0.8382914551914036","-1.0","6.770209647295233E-4","6.802056782565853E-4","0.03385104823647614","0.03401028391282923"
"3.62","test","0.8417449257291804","1.9601245699152658","212.6751592356688","3.6399999999999997","0.8363013936173389","1.9517300126455064","213.2484076433121","-0.005443532111841454","-0.008394557269759462","0.5732484076433195","0.8496405741674201","0.8441619754999399","-1.0","6.479767741098498E-4","6.511614876369118E-4","0.03239883870549318","0.03255807438184628"
"3.6399999999999997","test","0.8363013936173389","1.9517300126455064","213.2484076433121","3.66","0.8307741472061096","1.9433903375488697","213.82165605095543","-0.0055272464112292585","-0.00833967509663669","0.5732484076433195","0.8562953016357833","0.8506859431471221","-1.0","6.187892330020766E-4","6.219739465291387E-4","0.03093946165010312","0.031098697326456214"
"3.66","test","0.8307741472061096","1.9433903375488697","213.82165605095543","3.6799999999999997","0.8251637397763598","1.9351063794321166","214.39490445859872","-0.005610407429749831","-0.008283958116753087","0.5732484076432911","0.863612217624935","0.8578768030481646","-1.0","5.893415433687104E-4","5.925262568957722E-4","0.02946707716843615","0.029626312844789244"
"3.6799999999999997","test","0.8251637397763598","1.9351063794321166","214.39490445859872","3.7","0.8194707329334279","1.926878967524703","214.96815286624204","-0.005693006842931947","-0.008227411907413718","0.5732484076433195","0.8715696871873146","0.8657132593735831","-1.0","5.596453924665616E-4","5.628301059936237E-4","0.027982269623327435","0.028141505299680535"
"3.7","test","0.8194707329334279","1.926878967524703","214.96815286624204","3.7199999999999998","0.813695696550906","1.9187089253957739","215.54140127388536","-0.005775036382521859","-0.008170042128929023","0.5732484076433195","0.8801476121071451","0.8741754177824749","-1.0","5.297002855757715E-4","5.328849991028335E-4","0.02648501427878914","0.026644249955142245"
"3.7199999999999998","test","0.813695696550906","1.9187089253957739","215.54140127388536","3.74","0.8078392087135959","1.9105970708717244","216.11464968152865","-0.005856487837310076","-0.0081118545240495","0.5732484076432911","0.8893144885032019","0.8832320914383297","-1.0","4.995342745756785E-4","5.027189881027403E-4","0.02497671372878335","0.025135949405136436"
"3.74","test","0.8078392087135959","1.9105970708717244","216.11464968152865","3.76","0.8019018556596401","1.9025442159543304","216.68789808917197","-0.005937353053955818","-0.008052854917393937","0.5732484076433195","0.8990212263931999","0.8928346624732793","-1.0","4.69216881907755E-4","4.7240159543481696E-4","0.02346084409538825","0.02362007977174135"
"3.76","test","0.8019018556596401","1.9025442159543304","216.68789808917197","3.7800000000000002","0.7958842317218411","1.8945511667394719","217.2611464968153","-0.006017623937799033","-0.00799304921485855","0.5732484076433195","0.9092675929157564","0.9029825092888353","-1.0","4.386732805124297E-4","4.4185799403949165E-4","0.021933664025620976","0.022092899701974072"
"3.7800000000000002","test","0.7958842317218411","1.8945511667394719","217.2611464968153","3.8","0.7897869392681681","1.88661872333644","217.8343949044586","-0.0060972924536729645","-0.007932443403031897","0.5732484076433195","0.9199927439715841","0.9136152681483709","-1.0","4.079961441013902E-4","4.1118085762845223E-4","0.020399807205069946","0.02055904288142305"
"3.8","test","0.7897869392681681","1.88661872333644","217.8343949044586","3.8200000000000003","0.7836105886414595","1.8787476797878455","218.40764331210192","-0.0061763506267086266","-0.00787104354859447","0.5732484076433195","0.9311953652069236","0.9247312012663977","-1.0","3.7711337100723415E-4","3.802980845342961E-4","0.018855668550361273","0.019014904226714365"
"3.8200000000000003","test","0.7836105886414595","1.8787476797878455","218.40764331210192","3.84","0.7773557980983262","1.870938823990135","218.98089171974522","-0.006254790543133271","-0.007808855797710512","0.5732484076432911","0.9428293037941307","0.9362843155258546","-1.0","3.4607261162188265E-4","3.4925732514894445E-4","0.017303630581094503","0.017462866257447595"
"3.84","test","0.7773557980983262","1.870938823990135","218.98089171974522","3.8600000000000003","0.771023193747264","1.8631929376147207","219.55414012738854","-0.006332604351062199","-0.00774588637541429","0.5732484076433195","0.95485208409601","0.9482321742740917","-1.0","3.149078123763767E-4","3.1809252590343865E-4","0.01574539061881847","0.015904626295171566"
"3.8600000000000003","test","0.771023193747264","1.8631929376147207","219.55414012738854","3.88","0.7646134094859812","1.855510796029737","220.12738853503186","-0.006409784261282803","-0.007682141584983704","0.5732484076433195","0.9672303434188811","0.9605413080834246","-1.0","2.8362853686639494E-4","2.868132503934569E-4","0.01418142684332005","0.01434066251967315"
"3.88","test","0.7646134094859812","1.855510796029737","220.12738853503186","3.9","0.7581270869379444","1.8478931682224249","220.70063694267515","-0.006486322548036827","-0.007617627807312122","0.5732484076432911","0.9799391840123259","0.9731866127801688","-1.0","2.522244655978221E-4","2.55409179124884E-4","0.012611223279891096","0.012770458956244188"
"3.9","test","0.7581270869379444","1.8478931682224249","220.70063694267515","3.92","0.7515648753881494","1.8403408167221535","221.27388535031847","-0.006562211549794972","-0.007552351500271337","0.5732484076433195","0.99293510428152","0.9861245563610441","-1.0","2.207310307700619E-4","2.239157442971239E-4","0.011036551538503084","0.011195787214856185"
"3.92","test","0.7515648753881494","1.8403408167221535","221.27388535031847","3.94","0.7449274317181304","1.8328544975240932","221.84713375796179","-0.006637443670019061","-0.007486319198060309","0.5732484076433195","1.00620544180493","0.9993421492559725","-1.0","1.891113067071139E-4","1.9229602023417588E-4","0.009455565335355687","0.009614801011708786"
"3.94","test","0.7449274317181304","1.8328544975240932","221.84713375796179","3.96","0.7382154203402045","1.8254349600135393","222.4203821656051","-0.006712011377925875","-0.0074195375105539085","0.5732484076433195","1.019680140405683","1.0127695127622918","-1.0","1.5746412410632877E-4","1.6064883763339073E-4","0.007873206205316431","0.00803244188166953"
"3.96","test","0.7382154203402045","1.8254349600135393","222.4203821656051","3.98","0.7314295131309636","1.818082946890898","222.99363057324842","-0.006785907209240882","-0.007352013122641221","0.5732484076433195","1.0333561134159062","1.0264031503139897","-1.0","1.2573279207877421E-4","1.289175056058362E-4","0.006286639603938705","0.006445875280291805"
"3.98","test","0.7314295131309636","1.818082946890898","222.99363057324842","4.0","0.7245703893640192","1.8107991940973416","223.56687898089172","-0.006859123766944419","-0.0072837527935565305","0.5732484076432911","1.0472005084762777","1.0402100714304217","-1.0","9.393262686459156E-5","9.71173403916534E-5","0.004696631343229574","0.004855867019582665"
"4.0","test","0.7245703893640192","1.8107991940973416","223.56687898089172","4.02","0.7176387356420049","1.8035844307411382","224.14012738853503","-0.006931653722014319","-0.007214763356203413","0.5732484076433195","1.061163505130867","1.0541404397339662","-1.0","6.211859124777066E-5","6.530330477483264E-5","0.0031059295623885996","0.0032651652387417017"
"4.02","test","0.7176387356420049","1.8035844307411382","224.14012738853503","4.04","0.7106352458278519","1.7964393790246724","224.71337579617835","-0.007003489814152997","-0.0071450517164657334","0.5732484076433195","1.0752305149034505","1.0681793945511386","-1.0","3.026734204218692E-5","3.345205556924891E-5","0.001513367102109311","0.0016726027784624068"
"4.04","test","0.7106352458278519","1.7964393790246724","224.71337579617835","4.0600000000000005","0.7035606209753277","1.7893647541721482","225.28662420382165","-0.007074624852524192","-0.007074624852524192","0.5732484076432911","1.0893649404146657","1.0822902378180914","-1.0","6.373531440361838E-6","9.558244967423668E-6","3.1867657201808453E-4","4.7791224837117236E-4"
"4.0600000000000005","test","0.7035606209753277","1.7893647541721482","225.28662420382165","4.08","0.696415569258862","1.7823612643579954","225.85987261146497","-0.007145051716465622","-0.007003489814152886","0.5732484076433195","1.1035401057360275","1.0964461330554458","-1.0","3.026734204215404E-5","3.345205556921603E-5","0.0015133671021077342","0.001672602778460837"
"4.08","test","0.696415569258862","1.7823612643579954","225.85987261146497","4.1","0.6892008059026584","1.7754296106359808","226.43312101910828","-0.007214763356203635","-0.006931653722014541","0.5732484076433195","1.1177302980332746","1.1106212143177712","-1.0","6.211859124778691E-5","6.530330477484891E-5","0.003105929562389412","0.003265165238742515"
